"BSH_Enzyme","Inhibitor","Bile_Acid","Run","Replicate","log2_concentration","fitted_value","fitted_se","enzyme_baseline","enzyme_inhibitor_interaction","enzyme_bileacid_interaction","inhibitor_potency","ci_lwr","ci_upr","inhibitor_baseline"
"1011c","CAPE","TLCA","Run 2","2",1.92671557396477,1.88140045045769,0.735976823511991,3.11285483103175,-0.865832032948417,4.6474853102006,3.97868686398017,0.429488346003094,3.3145174941701,-6.48691876072403
"1011c","CAPE","TLCA","Run 2","3",3.28231623898851,2.00533224251503,0.725998656013114,3.11285483103175,-0.865832032948417,4.6474853102006,3.97868686398017,0.586422025175193,3.4323367567466,-6.48691876072403
"1011c","CAPE","TUDCA","Run 2","1",-0.443773354685458,1.43160036688017,0.72752064063617,3.11285483103175,-0.865832032948417,0.624689646993128,3.97868686398017,0.0416287525398254,2.89350966383361,-6.48691876072403
"1011c","CAPE","TUDCA","Run 2","2",4.24600765696532,1.3648555978115,0.736755143840384,3.11285483103175,-0.865832032948417,0.624689646993128,3.97868686398017,-0.0579860445583474,2.83009411929596,-6.48691876072403
"1011c","CAPE","TUDCA","Run 2","3",0.832456440626259,1.48878738986884,0.736700509953708,3.11285483103175,-0.865832032948417,0.624689646993128,3.97868686398017,0.0560655373137305,2.94393153633227,-6.48691876072403
"1011c","I","GCA","Run 3","1",-0.802926625470498,0.0585439680696518,0.745069260706637,3.11285483103175,0.548510486097086,1.24822746031924,2.56434434493466,-1.37859668743089,1.54207481453912,-11.696957617885
"1011c","I","GCA","Run 3","2",-0.519326021923995,-0.00882636014606389,0.754051393420999,3.11285483103175,0.548510486097086,1.24822746031924,2.56434434493466,-1.46589712855012,1.48998433366019,-11.696957617885
"1011c","I","GCA","Run 3","3",-0.0616789996256812,0.0783597815954826,0.735123863196906,3.11285483103175,0.548510486097086,1.24822746031924,2.56434434493466,-1.34834704976281,1.53333849396906,-11.696957617885
"1011c","I","GCDCA","Run 3","1",-0.0613621337417141,1.01572271940837,0.743524674946729,3.11285483103175,0.548510486097086,3.86722455141698,2.56434434493466,-0.412939302090087,2.50167742370109,-11.696957617885
"1011c","I","GCDCA","Run 3","2",0.566778260685551,0.948352391192653,0.749937228484812,3.11285483103175,0.548510486097086,3.86722455141698,2.56434434493466,-0.514607460778693,2.42514647488177,-11.696957617885
"1011c","I","GCDCA","Run 3","3",-0.725870131350129,1.0355385329342,0.749070860545547,3.11285483103175,0.548510486097086,3.86722455141698,2.56434434493466,-0.413937160619958,2.52242061271859,-11.696957617885
"1011c","I","GDCA","Run 3","1",0.614311564621901,1.04779340350224,0.758373545008869,3.11285483103175,0.548510486097086,2.99369609066356,2.56434434493466,-0.375887221819014,2.59693707461575,-11.696957617885
"1011c","I","GDCA","Run 3","2",-0.066978699728746,0.980423075286524,0.745867466069025,3.11285483103175,0.548510486097086,2.99369609066356,2.56434434493466,-0.46163150368603,2.46216896330455,-11.696957617885
"1011c","I","GDCA","Run 3","3",0.643471222346687,1.06760921702807,0.737382194667404,3.11285483103175,0.548510486097086,2.99369609066356,2.56434434493466,-0.330076285359903,2.56046191773632,-11.696957617885
"1011c","I","GLCA","Run 3","1",0.110299165688997,-0.1580505877628,0.739980485740601,3.11285483103175,0.548510486097086,4.79064537774658,2.56434434493466,-1.54579333743177,1.35493016667139,-11.696957617885
"1011c","I","GLCA","Run 3","2",0.337241899438684,-0.225420915978516,0.761861384562484,3.11285483103175,0.548510486097086,4.79064537774658,2.56434434493466,-1.6548928254148,1.33160380207014,-11.696957617885
"1011c","I","GLCA","Run 3","3",0.84340141776899,-0.138234774236969,0.76288323677615,3.11285483103175,0.548510486097086,4.79064537774658,2.56434434493466,-1.56673624741914,1.42376604074337,-11.696957617885
"1011c","I","GUDCA","Run 3","1",0.83813281444559,-0.969427046198264,0.744432754187734,3.11285483103175,0.548510486097086,0.0517224764312709,2.56434434493466,-2.40815766805468,0.510018728361239,-11.696957617885
"1011c","I","GUDCA","Run 3","2",-1.34417139138725,-1.03679737441398,0.738831720560604,3.11285483103175,0.548510486097086,0.0517224764312709,2.56434434493466,-2.47304435320119,0.423175991396382,-11.696957617885
"1011c","I","GUDCA","Run 3","3",0.167705880720697,-0.949611232672433,0.745238814391133,3.11285483103175,0.548510486097086,0.0517224764312709,2.56434434493466,-2.37300507797895,0.548331074434289,-11.696957617885
"1011c","I","TCA","Run 3","1",0.0927465078882755,-0.463060023764377,0.774409701578712,3.11285483103175,0.548510486097086,1.75935188388804,2.56434434493466,-1.97712745348555,1.058558576703,-11.696957617885
"1011c","I","TCA","Run 3","2",-0.108742154522142,-0.530430351980093,0.76421073842156,3.11285483103175,0.548510486097086,1.75935188388804,2.56434434493466,-2.07420201377396,0.921504080838558,-11.696957617885
"1011c","I","TCA","Run 3","3",0.62164435067598,-0.443244210238546,0.767812404658316,3.11285483103175,0.548510486097086,1.75935188388804,2.56434434493466,-1.91489909554361,1.09492553071699,-11.696957617885
"1011c","I","TCDCA","Run 3","1",1.68526096053273,0.0873848050306499,0.765964484131912,3.11285483103175,0.548510486097086,2.11765864389679,2.56434434493466,-1.32566225809494,1.67691851970216,-11.696957617885
"1011c","I","TCDCA","Run 3","2",-0.356411083213514,0.0200144768149343,0.762594299554562,3.11285483103175,0.548510486097086,2.11765864389679,2.56434434493466,-1.37910737421658,1.6102622800373,-11.696957617885
"1011c","I","TCDCA","Run 3","3",0.211402765652647,0.107200618556481,0.772800182881035,3.11285483103175,0.548510486097086,2.11765864389679,2.56434434493466,-1.33686589696,1.69251081993366,-11.696957617885
"1011c","I","TDCA","Run 3","1",0.248602091536705,0.649452484617889,0.754309922903505,3.11285483103175,0.548510486097086,2.44235328329156,2.56434434493466,-0.809833516542654,2.14706138123908,-11.696957617885
"1011c","I","TDCA","Run 3","2",0.397970596171123,0.582082156402173,0.769712847273391,3.11285483103175,0.548510486097086,2.44235328329156,2.56434434493466,-0.919193941415885,2.09808041989581,-11.696957617885
"1011c","I","TDCA","Run 3","3",0.849417231593015,0.66926829814372,0.757958574021345,3.11285483103175,0.548510486097086,2.44235328329156,2.56434434493466,-0.791256805296964,2.17994080486671,-11.696957617885
"1011c","I","TLCA","Run 3","1",0.560901602387397,0.691984955810447,0.757221023241013,3.11285483103175,0.548510486097086,4.6474853102006,2.56434434493466,-0.809459129771081,2.15884728133369,-11.696957617885
"1011c","I","TLCA","Run 3","2",0.306925931548116,0.624614627594731,0.768426962341959,3.11285483103175,0.548510486097086,4.6474853102006,2.56434434493466,-0.897440220497092,2.11479347188339,-11.696957617885
"1011c","I","TLCA","Run 3","3",0.278324276858389,0.711800769336278,0.760994660414272,3.11285483103175,0.548510486097086,4.6474853102006,2.56434434493466,-0.790231880928195,2.19286718789575,-11.696957617885
"1011c","I","TUDCA","Run 3","1",0.268878534492163,0.175440103164256,0.765427368162094,3.11285483103175,0.548510486097086,0.624689646993128,2.56434434493466,-1.3069907211205,1.6934845620749,-11.696957617885
"1011c","I","TUDCA","Run 3","2",-1.38627008522827,0.10806977494854,0.763271302263411,3.11285483103175,0.548510486097086,0.624689646993128,2.56434434493466,-1.34034674280123,1.65167676207134,-11.696957617885
"1011c","I","TUDCA","Run 3","3",1.36650087938241,0.195255916690086,0.754778868379288,3.11285483103175,0.548510486097086,0.624689646993128,2.56434434493466,-1.24122043308808,1.71751273095873,-11.696957617885
"1011c","II","GCA","Run 3","1",-0.249931853407978,0.746384562945857,0.728442094448085,3.11285483103175,1.67711733885051,1.24822746031924,1.43573749218124,-0.720028632183844,2.13546437805265,-12.2062218917298
"1011c","II","GCA","Run 3","2",0.847836437722029,0.679014234730141,0.750260122971908,3.11285483103175,1.67711733885051,1.24822746031924,1.43573749218124,-0.777723208749265,2.16329647330061,-12.2062218917298
"1011c","II","GCA","Run 3","3",0.712423409903415,0.766200376471687,0.75346493179769,3.11285483103175,1.67711733885051,1.24822746031924,1.43573749218124,-0.717514582523948,2.236067950123,-12.2062218917298
"1011c","II","GCDCA","Run 3","1",1.00264795738005,1.70356331428457,0.747000618490755,3.11285483103175,1.67711733885051,3.86722455141698,1.43573749218124,0.239809230548426,3.16805165503218,-12.2062218917298
"1011c","II","GCDCA","Run 3","2",-0.789195552938764,1.63619298606886,0.756413446639451,3.11285483103175,1.67711733885051,3.86722455141698,1.43573749218124,0.150260923072897,3.11540163389954,-12.2062218917298
"1011c","II","GCDCA","Run 3","3",0.0919731498068244,1.7233791278104,0.768552963389252,3.11285483103175,1.67711733885051,3.86722455141698,1.43573749218124,0.197483455197099,3.21021107168297,-12.2062218917298
"1011c","II","GDCA","Run 3","1",1.45141527795854,1.73563399837844,0.765488789662681,3.11285483103175,1.67711733885051,2.99369609066356,1.43573749218124,0.20091697660943,3.20163303208714,-12.2062218917298
"1011c","II","GDCA","Run 3","2",0.987855429302011,1.66826367016273,0.757291200883647,3.11285483103175,1.67711733885051,2.99369609066356,1.43573749218124,0.126299451985654,3.09488095944955,-12.2062218917298
"1011c","II","GDCA","Run 3","3",1.68630647503865,1.75544981190428,0.762837246651569,3.11285483103175,1.67711733885051,2.99369609066356,1.43573749218124,0.189828803548583,3.18015081042273,-12.2062218917298
"1011c","II","GLCA","Run 3","1",0.999011514150511,0.529790007113405,0.719754545550123,3.11285483103175,1.67711733885051,4.79064537774658,1.43573749218124,-0.897952985738716,1.92348483281777,-12.2062218917298
"1011c","II","GLCA","Run 3","2",1.59814541406743,0.462419678897689,0.72683647923071,3.11285483103175,1.67711733885051,4.79064537774658,1.43573749218124,-0.995591548600571,1.85360744998381,-12.2062218917298
"1011c","II","GLCA","Run 3","3",1.28586537396202,0.549605820639236,0.733893003112688,3.11285483103175,1.67711733885051,4.79064537774658,1.43573749218124,-0.90440098890694,1.9724595832948,-12.2062218917298
"1011c","II","GUDCA","Run 3","1",0.402636065648024,-0.281586451322059,0.765754449174549,3.11285483103175,1.67711733885051,0.0517224764312709,1.43573749218124,-1.79033531893952,1.21142212182472,-12.2062218917298
"1011c","II","GUDCA","Run 3","2",0.441939156320581,-0.348956779537775,0.78071171915396,3.11285483103175,1.67711733885051,0.0517224764312709,1.43573749218124,-1.9202495362995,1.14014040278402,-12.2062218917298
"1011c","II","GUDCA","Run 3","3",1.76634831042807,-0.261770637796228,0.79631685475425,3.11285483103175,1.67711733885051,0.0517224764312709,1.43573749218124,-1.88455692452104,1.23700514611561,-12.2062218917298
"1011c","II","TCA","Run 3","1",1.56812510907788,0.224780571111828,0.743978073322265,3.11285483103175,1.67711733885051,1.75935188388804,1.43573749218124,-1.23819320301952,1.67820084440376,-12.2062218917298
"1011c","II","TCA","Run 3","2",0.386309672861157,0.157410242896112,0.749442818567115,3.11285483103175,1.67711733885051,1.75935188388804,1.43573749218124,-1.33022123049183,1.60759461829126,-12.2062218917298
"1011c","II","TCA","Run 3","3",0.127750740337933,0.244596384637659,0.750300159109017,3.11285483103175,1.67711733885051,1.75935188388804,1.43573749218124,-1.25249110096257,1.68868552274478,-12.2062218917298
"1011c","II","TCDCA","Run 3","1",1.96873015144032,0.775225399906855,0.749116752837981,3.11285483103175,1.67711733885051,2.11765864389679,1.43573749218124,-0.644197695216526,2.29233997590836,-12.2062218917298
"1011c","II","TCDCA","Run 3","2",0.384426908587496,0.707855071691139,0.756604746249866,3.11285483103175,1.67711733885051,2.11765864389679,1.43573749218124,-0.730679740309124,2.23521086499035,-12.2062218917298
"1011c","II","TCDCA","Run 3","3",3.62659820900826,0.795041213432686,0.769385263594821,3.11285483103175,1.67711733885051,2.11765864389679,1.43573749218124,-0.698699253714954,2.31729097957674,-12.2062218917298
"1011c","II","TDCA","Run 3","1",1.01276335590435,1.33729307949409,0.770462964751294,3.11285483103175,1.67711733885051,2.44235328329156,1.43573749218124,-0.202981463918615,2.81723335790646,-12.2062218917298
"1011c","II","TDCA","Run 3","2",0.371318020181182,1.26992275127838,0.761327334342936,3.11285483103175,1.67711733885051,2.44235328329156,1.43573749218124,-0.224737817027506,2.7596653335968,-12.2062218917298
"1011c","II","TDCA","Run 3","3",1.30685784950355,1.35710889301992,0.765220323829202,3.11285483103175,1.67711733885051,2.44235328329156,1.43573749218124,-0.170071883134194,2.82959178627628,-12.2062218917298
"1011c","II","TLCA","Run 3","1",1.74054036689611,1.37982555068665,0.746701977884773,3.11285483103175,1.67711733885051,4.6474853102006,1.43573749218124,-0.12672571995296,2.80034603335535,-12.2062218917298
"1011c","II","TLCA","Run 3","2",-0.171480467944354,1.31245522247094,0.767403334340845,3.11285483103175,1.67711733885051,4.6474853102006,1.43573749218124,-0.222547890689932,2.78567317992618,-12.2062218917298
"1011c","II","TLCA","Run 3","3",-0.0132358271566941,1.39964136421248,0.771049681628317,3.11285483103175,1.67711733885051,4.6474853102006,1.43573749218124,-0.169373652430407,2.8531410995526,-12.2062218917298
"1011c","II","TUDCA","Run 3","1",0.31321438786079,0.86328069804046,0.745461481453683,3.11285483103175,1.67711733885051,0.624689646993128,1.43573749218124,-0.581112544768885,2.34109646252955,-12.2062218917298
"1011c","II","TUDCA","Run 3","2",-0.270812171562734,0.795910369824745,0.74974755705223,3.11285483103175,1.67711733885051,0.624689646993128,1.43573749218124,-0.640890431383685,2.29811999226106,-12.2062218917298
"1011c","II","TUDCA","Run 3","3",1.10806955013841,0.883096511566291,0.74418268672333,3.11285483103175,1.67711733885051,0.624689646993128,1.43573749218124,-0.55049497143527,2.36670116052018,-12.2062218917298
"1011c","III","GCA","Run 3","1",-1.83217485277554,-1.14548076652896,0.737077684245836,3.11285483103175,-0.117287290285276,1.24822746031924,3.23014212131703,-2.61687216095404,0.272472361289637,-12.0316937749585
"1011c","III","GCA","Run 3","2",-1.6200449598766,-1.21285109474467,0.76328730247123,3.11285483103175,-0.117287290285276,1.24822746031924,3.23014212131703,-2.74605307781099,0.246033147876232,-12.0316937749585
"1011c","III","GCA","Run 3","3",-0.696670950009399,-1.12566495300313,0.768717898976274,3.11285483103175,-0.117287290285276,1.24822746031924,3.23014212131703,-2.62919598232946,0.384178181657534,-12.0316937749585
"1011c","III","GCDCA","Run 3","1",1.33791817986156,-0.188302015190239,0.753679362332934,3.11285483103175,-0.117287290285276,3.86722455141698,3.23014212131703,-1.67877149269675,1.27565160764835,-12.0316937749585
"1011c","III","GCDCA","Run 3","2",0.25602250847842,-0.255672343405955,0.755167041438412,3.11285483103175,-0.117287290285276,3.86722455141698,3.23014212131703,-1.73149286758805,1.22876193485052,-12.0316937749585
"1011c","III","GCDCA","Run 3","3",-1.32618448499199,-0.168486201664408,0.763574001843353,3.11285483103175,-0.117287290285276,3.86722455141698,3.23014212131703,-1.65817950491981,1.33503058230614,-12.0316937749585
"1011c","III","GDCA","Run 3","1",-0.992165427664479,-0.156231331096368,0.741413669143934,3.11285483103175,-0.117287290285276,2.99369609066356,3.23014212131703,-1.6398182659968,1.26652331704743,-12.0316937749585
"1011c","III","GDCA","Run 3","2",-1.33222909649052,-0.223601659312084,0.750380178001876,3.11285483103175,-0.117287290285276,2.99369609066356,3.23014212131703,-1.72240477946416,1.21908551830319,-12.0316937749585
"1011c","III","GDCA","Run 3","3",-0.64022903307692,-0.136415517570537,0.750551076715435,3.11285483103175,-0.117287290285276,2.99369609066356,3.23014212131703,-1.62276052140269,1.31939969932181,-12.0316937749585
"1011c","III","GLCA","Run 3","1",-1.06054154193505,-1.36207532236141,0.738436872542606,3.11285483103175,-0.117287290285276,4.79064537774658,3.23014212131703,-2.80245174370961,0.0922207966574,-12.0316937749585
"1011c","III","GLCA","Run 3","2",-1.3944917940131,-1.42944565057712,0.740484958587531,3.11285483103175,-0.117287290285276,4.79064537774658,3.23014212131703,-2.85936715011127,0.0433338875518528,-12.0316937749585
"1011c","III","GLCA","Run 3","3",-1.82292372466609,-1.34225950883558,0.742643293136486,3.11285483103175,-0.117287290285276,4.79064537774658,3.23014212131703,-2.75304793317016,0.158113775924866,-12.0316937749585
"1011c","III","GUDCA","Run 3","1",-1.52958581991712,-2.17345178079687,0.745951679943546,3.11285483103175,-0.117287290285276,0.0517224764312709,3.23014212131703,-3.66308298111448,-0.738952395735784,-12.0316937749585
"1011c","III","GUDCA","Run 3","2",-2.97900887263796,-2.24082210901259,0.739748833808679,3.11285483103175,-0.117287290285276,0.0517224764312709,3.23014212131703,-3.74379832912261,-0.843982900592591,-12.0316937749585
"1011c","III","GUDCA","Run 3","3",-1.60386865000343,-2.15363596727104,0.77221464084977,3.11285483103175,-0.117287290285276,0.0517224764312709,3.23014212131703,-3.71189082155513,-0.684809429424032,-12.0316937749585
"1011c","III","TCA","Run 3","1",-1.11412320977396,-1.66708475836298,0.72994150142332,3.11285483103175,-0.117287290285276,1.75935188388804,3.23014212131703,-3.09507999257983,-0.233709307000421,-12.0316937749585
"1011c","III","TCA","Run 3","2",-1.02498235655734,-1.7344550865787,0.742995289930443,3.11285483103175,-0.117287290285276,1.75935188388804,3.23014212131703,-3.19972217960004,-0.287180643072705,-12.0316937749585
"1011c","III","TCA","Run 3","3",-0.866549972146079,-1.64726894483715,0.74568675752538,3.11285483103175,-0.117287290285276,1.75935188388804,3.23014212131703,-3.11962831393965,-0.196536224440163,-12.0316937749585
"1011c","III","TCDCA","Run 3","1",0.536432606793498,-1.11663992956796,0.737736918125115,3.11285483103175,-0.117287290285276,2.11765864389679,3.23014212131703,-2.60209930036513,0.289829418685315,-12.0316937749585
"1011c","III","TCDCA","Run 3","2",-1.90978869370609,-1.18401025778367,0.723240420815104,3.11285483103175,-0.117287290285276,2.11765864389679,3.23014212131703,-2.63162750302985,0.203474946565357,-12.0316937749585
"1011c","III","TCDCA","Run 3","3",-0.346024503857513,-1.09682411604213,0.733586210909045,3.11285483103175,-0.117287290285276,2.11765864389679,3.23014212131703,-2.57403902263444,0.301618924129017,-12.0316937749585
"1011c","III","TDCA","Run 3","1",-1.26249785526384,-0.554572249980719,0.751240978026242,3.11285483103175,-0.117287290285276,2.44235328329156,3.23014212131703,-2.02633690564922,0.918527728213646,-12.0316937749585
"1011c","III","TDCA","Run 3","2",-1.73680108136132,-0.621942578196435,0.765436872007553,3.11285483103175,-0.117287290285276,2.44235328329156,3.23014212131703,-2.12761332194911,0.872899216320497,-12.0316937749585
"1011c","III","TDCA","Run 3","3",-0.610408781535774,-0.534756436454888,0.758227873272418,3.11285483103175,-0.117287290285276,2.44235328329156,3.23014212131703,-2.00001807523997,0.972235187987905,-12.0316937749585
"1011c","III","TLCA","Run 3","1",-0.80460431104157,-0.512039778788161,0.732197162222239,3.11285483103175,-0.117287290285276,4.6474853102006,3.23014212131703,-1.98263315459362,0.887579721317554,-12.0316937749585
"1011c","III","TLCA","Run 3","2",-1.22280704845265,-0.579410107003877,0.747710219875483,3.11285483103175,-0.117287290285276,4.6474853102006,3.23014212131703,-2.11060163913274,0.820422422779151,-12.0316937749585
"1011c","III","TLCA","Run 3","3",-0.120867186481751,-0.49222396526233,0.753904485620034,3.11285483103175,-0.117287290285276,4.6474853102006,3.23014212131703,-2.02561307509331,0.929692508537223,-12.0316937749585
"1011c","III","TUDCA","Run 3","1",-1.07753067857108,-1.02858463143435,0.748234746721355,3.11285483103175,-0.117287290285276,0.624689646993128,3.23014212131703,-2.49402652485979,0.439053682287917,-12.0316937749585
"1011c","III","TUDCA","Run 3","2",-1.45198682412328,-1.09595495965007,0.753251507375688,3.11285483103175,-0.117287290285276,0.624689646993128,3.23014212131703,-2.60291008413651,0.349835824776188,-12.0316937749585
"1011c","III","TUDCA","Run 3","3",-0.325915991386178,-1.00876881790852,0.771133691206396,3.11285483103175,-0.117287290285276,0.624689646993128,3.23014212131703,-2.52683735333878,0.496006716190296,-12.0316937749585
"1011c","IV","GCA","Run 2","1",0.391033543508402,-0.021580262180185,0.714189019799455,3.11285483103175,-1.90872814028861,1.24822746031924,5.02158297132036,-1.3766285500953,1.42299240751856,-7.07118909371646
"1011c","IV","GCA","Run 2","2",0.232342081744053,-0.088325031248855,0.72976551015293,3.11285483103175,-1.90872814028861,1.24822746031924,5.02158297132036,-1.47057065267574,1.39011014712375,-7.07118909371646
"1011c","IV","GCA","Run 2","3",0.822479411616069,0.0356067608084902,0.721658012663889,3.11285483103175,-1.90872814028861,1.24822746031924,5.02158297132036,-1.34908211763693,1.47981729200551,-7.07118909371646
"1011c","IV","GCDCA","Run 2","1",3.60486205815886,0.935598489158532,0.731283252184677,3.11285483103175,-1.90872814028861,3.86722455141698,5.02158297132036,-0.46984823355103,2.3967821150129,-7.07118909371646
"1011c","IV","GCDCA","Run 2","2",1.71620703399941,0.868853720089862,0.720540036898692,3.11285483103175,-1.90872814028861,3.86722455141698,5.02158297132036,-0.498587756458223,2.32592918818465,-7.07118909371646
"1011c","IV","GCDCA","Run 2","3",-2,0.992785512147207,0.724696991273946,3.11285483103175,-1.90872814028861,3.86722455141698,5.02158297132036,-0.411952174349874,2.42886003144399,-7.07118909371646
"1011c","IV","GDCA","Run 2","1",0.982297998266541,0.967669173252403,0.721893051376192,3.11285483103175,-1.90872814028861,2.99369609066356,5.02158297132036,-0.36413325638997,2.4656875050047,-7.07118909371646
"1011c","IV","GDCA","Run 2","2",0.726981505593584,0.900924404183733,0.730015323390098,3.11285483103175,-1.90872814028861,2.99369609066356,5.02158297132036,-0.457642863062425,2.40401720462676,-7.07118909371646
"1011c","IV","GDCA","Run 2","3",-1.8073549220576,1.02485619624108,0.746631679409876,3.11285483103175,-1.90872814028861,2.99369609066356,5.02158297132036,-0.389300805565514,2.5374953777212,-7.07118909371646
"1011c","IV","GLCA","Run 2","1",-1.12969107663964,-0.238174818012637,0.705634465679632,3.11285483103175,-1.90872814028861,4.79064537774658,5.02158297132036,-1.56293264032623,1.20315446513793,-7.07118909371646
"1011c","IV","GLCA","Run 2","2",-3.94144781764489,-0.304919587081307,0.708930083639756,3.11285483103175,-1.90872814028861,4.79064537774658,5.02158297132036,-1.68517682122506,1.09382910664278,-7.07118909371646
"1011c","IV","GLCA","Run 2","3",-1.9296106721086,-0.180987795023962,0.717096095285688,3.11285483103175,-1.90872814028861,4.79064537774658,5.02158297132036,-1.55292842039067,1.25808827312923,-7.07118909371646
"1011c","IV","GUDCA","Run 2","1",2.96946563185189,-1.0495512764481,0.745051422766701,3.11285483103175,-1.90872814028861,0.0517224764312709,5.02158297132036,-2.46311638200459,0.457485195240879,-7.07118909371646
"1011c","IV","GUDCA","Run 2","2",0.1157277070535,-1.11629604551677,0.749815157525093,3.11285483103175,-1.90872814028861,0.0517224764312709,5.02158297132036,-2.5520239163862,0.38725150111216,-7.07118909371646
"1011c","IV","GUDCA","Run 2","3",0.527737632028206,-0.992364253459426,0.751242448057472,3.11285483103175,-1.90872814028861,0.0517224764312709,5.02158297132036,-2.41958437051364,0.525286025871646,-7.07118909371646
"1011c","IV","TCA","Run 2","1",0.431497524905662,-0.543184254014214,0.726363718858075,3.11285483103175,-1.90872814028861,1.75935188388804,5.02158297132036,-1.87229728158548,0.975048496338171,-7.07118909371646
"1011c","IV","TCA","Run 2","2",0.181312024152381,-0.609929023082884,0.737300720962421,3.11285483103175,-1.90872814028861,1.75935188388804,5.02158297132036,-1.9893522979136,0.900866528259086,-7.07118909371646
"1011c","IV","TCA","Run 2","3",-0.0512713095792015,-0.485997231025539,0.74180147905472,3.11285483103175,-1.90872814028861,1.75935188388804,5.02158297132036,-1.86940651323821,1.0384552846563,-7.07118909371646
"1011c","IV","TCDCA","Run 2","1",-0.143217882168754,0.00726057478081306,0.71841631636698,3.11285483103175,-1.90872814028861,2.11765864389679,5.02158297132036,-1.35155436726413,1.46463759289443,-7.07118909371646
"1011c","IV","TCDCA","Run 2","2",-0.13499748803157,-0.0594841942878569,0.723995202943905,3.11285483103175,-1.90872814028861,2.11765864389679,5.02158297132036,-1.43277797893996,1.40528321660015,-7.07118909371646
"1011c","IV","TCDCA","Run 2","3",-0.2896934752415,0.0644475977694882,0.730111878227859,3.11285483103175,-1.90872814028861,2.11765864389679,5.02158297132036,-1.33228173586291,1.5297568267903,-7.07118909371646
"1011c","IV","TDCA","Run 2","1",-0.288579435260187,0.569328254368052,0.746080950092892,3.11285483103175,-1.90872814028861,2.44235328329156,5.02158297132036,-0.813149384553195,2.11148793981094,-7.07118909371646
"1011c","IV","TDCA","Run 2","2",0.800848958198194,0.502583485299382,0.730557189687533,3.11285483103175,-1.90872814028861,2.44235328329156,5.02158297132036,-0.872683337175729,1.9911008463994,-7.07118909371646
"1011c","IV","TDCA","Run 2","3",0.00604904467280502,0.626515277356727,0.746359522155503,3.11285483103175,-1.90872814028861,2.44235328329156,5.02158297132036,-0.76551641723307,2.1602129096165,-7.07118909371646
"1011c","IV","TLCA","Run 2","1",-1.40821623342283,0.61186072556061,0.737111922253376,3.11285483103175,-1.90872814028861,4.6474853102006,5.02158297132036,-0.750759470628118,2.13871926460512,-7.07118909371646
"1011c","IV","TLCA","Run 2","2",1.35954238668714,0.54511595649194,0.73635985165578,3.11285483103175,-1.90872814028861,4.6474853102006,5.02158297132036,-0.840162296788406,2.04636832170225,-7.07118909371646
"1011c","IV","TLCA","Run 2","3",2.06608919045777,0.669047748549285,0.725265124236731,3.11285483103175,-1.90872814028861,4.6474853102006,5.02158297132036,-0.708978510383461,2.13406077662452,-7.07118909371646
"1011c","IV","TUDCA","Run 2","1",0.0571878602793503,0.0953158729144188,0.734527197988722,3.11285483103175,-1.90872814028861,0.624689646993128,5.02158297132036,-1.32154665199089,1.5577999641249,-7.07118909371646
"1011c","IV","TUDCA","Run 2","2",0.124152342793069,0.0285711038457488,0.737525502895147,3.11285483103175,-1.90872814028861,0.624689646993128,5.02158297132036,-1.40760646935134,1.48349350199763,-7.07118909371646
"1011c","IV","TUDCA","Run 2","3",-0.194507911594694,0.152502895903094,0.739846343430564,3.11285483103175,-1.90872814028861,0.624689646993128,5.02158297132036,-1.27457028880726,1.62562737744056,-7.07118909371646
"1011c","IX","GCA","Run 2","1",3.36336836134774,1.69842569215964,0.757116723003074,3.11285483103175,0.115348470581591,1.24822746031924,2.99750636045016,0.207924762955454,3.1758223171275,-7.30135201123738
"1011c","IX","GCA","Run 2","2",-2.01505434572229,1.63168092309097,0.764184628016586,3.11285483103175,0.115348470581591,1.24822746031924,2.99750636045016,0.111706902866428,3.10731064469144,-7.30135201123738
"1011c","IX","GCA","Run 2","3",-0.0978473233981445,1.75561271514832,0.755845775943048,3.11285483103175,0.115348470581591,1.24822746031924,2.99750636045016,0.270976998397815,3.23389244009456,-7.30135201123738
"1011c","IX","GCDCA","Run 2","1",8.70965824817047,2.65560444349836,0.753314331765334,3.11285483103175,0.115348470581591,3.86722455141698,2.99750636045016,1.1780798188698,4.13107199938991,-7.30135201123738
"1011c","IX","GCDCA","Run 2","2",0.716207033999409,2.58885967442969,0.760222113310552,3.11285483103175,0.115348470581591,3.86722455141698,2.99750636045016,1.07638980656565,4.05646049074301,-7.30135201123738
"1011c","IX","GCDCA","Run 2","3",1.23991252037947,2.71279146648704,0.75809500145825,3.11285483103175,0.115348470581591,3.86722455141698,2.99750636045016,1.22874487150152,4.20047727721786,-7.30135201123738
"1011c","IX","GDCA","Run 2","1",7.76309088523065,2.68767512759223,0.75195491621001,3.11285483103175,0.115348470581591,2.99369609066356,2.99750636045016,1.19940959105113,4.14707286259437,-7.30135201123738
"1011c","IX","GDCA","Run 2","2",2.36118752533459,2.62093035852356,0.765988197992363,3.11285483103175,0.115348470581591,2.99369609066356,2.99750636045016,1.10007139252866,4.10274512865872,-7.30135201123738
"1011c","IX","GDCA","Run 2","3",3.90000421002328,2.74486215058091,0.755432727060005,3.11285483103175,0.115348470581591,2.99369609066356,2.99750636045016,1.24808521891729,4.20938150899251,-7.30135201123738
