Run,BSH_Enzyme,BSH_IP_Conc,Inhibitor,Inhibitor_IP_Conc,Replicate,Sample_ID,TUDCA_Conc,TCA_Conc,TLCA_Conc,GUDCA_Conc,GCDCA_Conc,GDCA_Conc,GCA_Conc,GLCA_Conc,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA,inhibitor_compound_canonicalized,Inhibitor_Complexity,Inhibitor_H_Bond_Acceptor,Inhibitor_H_Bond_Donor,Inhibitor_Rotatable_Bonds,Inhibitor_Mass_Exact,Inhibitor_Molecular_Weight,Inhibitor_Polar_Surface_Area,Inhibitor_Weight_Monoisotopic,Protein_Organism,Protein_Molecular_Weight,Protein_Aromaticity,Protein_Instability_Index,Protein_Isoelectric_Point,Protein_GRAVY,Protein_AA_Percent_A,Protein_AA_Percent_C,Protein_AA_Percent_D,Protein_AA_Percent_E,Protein_AA_Percent_F,Protein_AA_Percent_G,Protein_AA_Percent_H,Protein_AA_Percent_I,Protein_AA_Percent_K,Protein_AA_Percent_L,Protein_AA_Percent_M,Protein_AA_Percent_N,Protein_AA_Percent_P,Protein_AA_Percent_Q,Protein_AA_Percent_R,Protein_AA_Percent_S,Protein_AA_Percent_T,Protein_AA_Percent_V,Protein_AA_Percent_W,Protein_AA_Percent_Y
Run 1,JL885,7323.132,CAC,33240.0,Average,JL885-CAC-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0578633333333333,0.0094433333333333,0.0269933333333333,0.0390033333333333,0.00236,0.00418,0.0308433333333333,0.0015333333333333,0.428383333333333,0.00191,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,CAC,33240.0,SD,JL885-CAC-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0086469088889228,0.0018258240148857,0.0069176176053127,0.0103593066048521,0.0012785929766739,0.0016876907299621,0.0139589409817985,0.0008438799282678,0.237719489595055,0.0016477560499054,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,CAC,33240.0,CV (%),JL885-CAC-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,14.9436757110252,19.3345289257222,25.6271336329197,26.5600545376945,54.1776685031343,40.3753763148828,45.2575628935432,55.0356474957288,55.4922358312388,86.2699502568298,1.0,500.0,4.0,3.0,2.0,332.19875937,332.4,77.8,332.19875937,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,I,31940.0,Average,JL885-I-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0827266666666667,0.0165566666666667,0.04708,0.0824766666666667,0.0035166666666666,0.01232,0.0083433333333333,0.0025666666666666,0.263466666666667,0.0034966666666666,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,I,31940.0,SD,JL885-I-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0092319950895423,0.0016480695778192,0.0120388039273011,0.0266764921482067,0.0023153041556852,0.0031869891747541,0.0010489200795739,0.001233099076852,0.250484610372241,0.0018353292166075,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,I,31940.0,CV (%),JL885-I-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,11.1596362594193,9.95411462343012,25.570951417377,32.3442898777917,65.8380328630873,25.8684186262511,12.5719546093557,48.0428211760531,95.0726000906784,52.4879661565555,1.0,465.0,5.0,1.0,6.0,319.08782920,319.4,80.9,319.08782920,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,II,48660.0,Average,JL885-II-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.07263,0.0261433333333333,0.0493066666666667,0.0627466666666667,0.00721,0.0062066666666666,0.0104033333333333,0.0019966666666666,0.406243333333333,0.0035066666666666,1.0,996.0,6.0,2.0,4.0,486.15864315,486.6,149.0,486.15864315,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,II,48660.0,SD,JL885-II-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0104801574415655,0.006109708121779,0.007875667167506,0.0264054205293787,0.0043780817717352,0.0075695728633347,0.001977734394031,0.001462919455518,0.219368924949122,0.0018162140108845,1.0,996.0,6.0,2.0,4.0,486.15864315,486.6,149.0,486.15864315,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,II,48660.0,CV (%),JL885-II-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,14.4295159597487,23.3700425415495,15.9728241634115,42.0825869040247,60.7223546703911,121.958746455447,19.0105837298723,73.2680862529927,53.999390746709,51.7931752153388,1.0,996.0,6.0,2.0,4.0,486.15864315,486.6,149.0,486.15864315,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,III,27440.0,Average,JL885-III-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0619033333333333,0.01287,0.03364,0.0447566666666667,0.0062233333333333,0.00245,0.00937,0.0024633333333333,0.202446666666667,0.0022366666666666,1.0,378.0,2.0,2.0,0.0,274.193280068,274.4,40.5,274.193280068,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,III,27440.0,SD,JL885-III-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0141191548377845,0.0025744708194112,0.0055682402965389,0.0202713007311651,0.0009412934363594,0.0013966746220934,0.0050894302235122,0.0017350600373858,0.0466727033000375,0.0030031705468276,1.0,378.0,2.0,2.0,0.0,274.193280068,274.4,40.5,274.193280068,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,III,27440.0,CV (%),JL885-III-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,22.8083918546947,20.0036582704836,16.5524384558232,45.2922485987155,15.1252292934026,57.0071274323873,54.3162243704616,70.4354548329837,23.0543204630211,134.269920126424,1.0,378.0,2.0,2.0,0.0,274.193280068,274.4,40.5,274.193280068,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,IV,46450.0,Average,JL885-IV-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.133836666666667,0.03446,0.0286366666666667,0.0418333333333333,0.0040933333333333,0.0734433333333333,0.0330766666666667,0.0032033333333333,0.13961,0.0025466666666666,1.0,616.0,10.0,3.0,6.0,464.07008596,464.5,148.0,464.07008596,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,IV,46450.0,SD,JL885-IV-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0200606114895168,0.0190973060927451,0.0067013530971986,0.0131504157095254,0.0011107354920652,0.0540225826236893,0.0193165792347748,0.0028400938951614,0.070334448885308,0.0025327916087458,1.0,616.0,10.0,3.0,6.0,464.07008596,464.5,148.0,464.07008596,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,IV,46450.0,CV (%),JL885-IV-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,14.9888756117034,55.4187640532359,23.4013028653193,31.4352566761564,27.1352318908439,73.5568228888794,58.3994131858554,88.6605794535313,50.3792342133859,99.4551678826899,1.0,616.0,10.0,3.0,6.0,464.07008596,464.5,148.0,464.07008596,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,V,31940.0,Average,JL885-V-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.239043333333333,0.0437166666666667,0.387923333333333,0.0625366666666667,0.0050166666666666,0.0173966666666667,0.0200233333333333,0.00516,0.169876666666667,0.00261,1.0,541.0,3.0,2.0,0.0,319.132076794,319.4,59.6,319.132076794,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,V,31940.0,SD,JL885-V-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0144613323498678,0.0126436123530158,0.613631219571929,0.0347500019184652,0.0009181684667496,0.0182089712321518,0.0074449736959463,0.0048455443450658,0.0375142004224178,0.00014,1.0,541.0,3.0,2.0,0.0,319.132076794,319.4,59.6,319.132076794,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,V,31940.0,CV (%),JL885-V-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,6.04966980179374,28.9217209752553,158.183632394355,55.5674035261423,18.3023614634474,104.669311547146,37.1814900746448,93.9058981601917,22.0831978626166,5.3639846743295,1.0,541.0,3.0,2.0,0.0,319.132076794,319.4,59.6,319.132076794,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VI,44550.0,Average,JL885-VI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0947933333333333,0.0520566666666667,0.05241,0.0598566666666667,0.0059466666666666,0.01422,0.0100433333333333,0.0065266666666666,0.26311,0.00668,1.0,674.0,9.0,3.0,3.0,445.12831185,445.5,120.0,445.12831185,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VI,44550.0,SD,JL885-VI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.029999307214223,0.0351665186410787,0.0157401524770251,0.0236445201544318,0.0065038937055684,0.0016350229356189,0.0099111671024826,0.0084155946512016,0.205210337702563,0.0069649623114558,1.0,674.0,9.0,3.0,3.0,445.12831185,445.5,120.0,445.12831185,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VI,44550.0,CV (%),JL885-VI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,31.6470643655211,67.5543035943113,30.0327274890767,39.5018992389015,109.370409847004,11.4980515866312,98.6840401840289,128.941695370811,77.9941232574068,104.265902866105,1.0,674.0,9.0,3.0,3.0,445.12831185,445.5,120.0,445.12831185,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VII,40440.0,Average,JL885-VII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.87382,0.0746233333333333,0.0395666666666667,0.10346,0.00417,0.08546,0.03086,0.0019466666666666,0.144793333333333,0.0026033333333333,1.0,767.0,6.0,1.0,4.0,404.13722174,404.4,84.9,404.13722174,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VII,40440.0,SD,JL885-VII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.183909695502983,0.0162916706734863,0.0064751010288128,0.0517009081158155,0.0002364318083507,0.0704547776946319,0.0100953008870464,0.0001665332799572,0.108282951720635,0.0029092324302697,1.0,767.0,6.0,1.0,4.0,404.13722174,404.4,84.9,404.13722174,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VII,40440.0,CV (%),JL885-VII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,21.0466338036418,21.83187207775,16.3650405109002,49.9718810321047,5.669827538387,82.4418180372477,32.713223872477,8.55479177862795,74.7844871223136,111.750285413692,1.0,767.0,6.0,1.0,4.0,404.13722174,404.4,84.9,404.13722174,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VIII,39222.0,Average,JL885-VIII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.10343,0.02434,0.0423566666666667,0.0286566666666667,0.00526,2.97934,0.00633,0.0027033333333333,0.701143333333333,0.0012433333333333,1.0,548.0,11.0,1.0,3.0,392.05711637,392.22,32.3,392.05711637,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VIII,39222.0,SD,JL885-VIII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.033997864638827,0.0093354539257606,0.0117481289290394,0.0046584367907414,0.0047815374096622,3.01189811839644,0.0014337712509323,0.0024724549203844,0.426296346023905,0.0016085500717519,1.0,548.0,11.0,1.0,3.0,392.05711637,392.22,32.3,392.05711637,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,VIII,39222.0,CV (%),JL885-VIII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,32.8704095898936,38.3543711000848,27.7361979909642,16.2560316066352,90.9037530354048,101.092796337324,22.6504147066716,91.459491506207,60.8001710573547,129.374000409008,1.0,548.0,11.0,1.0,3.0,392.05711637,392.22,32.3,392.05711637,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,IX,36940.0,Average,JL885-IX-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.154366666666667,0.02978,0.0578633333333333,0.05709,0.00478,0.305816666666667,0.114866666666667,0.0155933333333333,0.28715,0.0046833333333333,1.0,503.0,6.0,0.0,5.0,369.12123733,369.4,90.6,369.12123733,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,IX,36940.0,SD,JL885-IX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0242833283001596,0.0033612051410171,0.0101135766835148,0.0142120688149192,0.000975551126287,0.250462342545408,0.156560838121586,0.0127861344171463,0.106209378587769,0.0017294025943467,1.0,503.0,6.0,0.0,5.0,369.12123733,369.4,90.6,369.12123733,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,IX,36940.0,CV (%),JL885-IX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,15.7309403801509,11.2867869073779,17.4783858808367,24.8941475125577,20.4090193783909,81.8995070724533,136.297885770388,81.9974417516866,36.9874207166181,36.9267457867638,1.0,503.0,6.0,0.0,5.0,369.12123733,369.4,90.6,369.12123733,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,X,40250.0,Average,JL885-X-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.12857,0.0220833333333333,0.0633133333333333,0.06764,0.0044633333333333,0.63643,0.01331,0.00749,0.472506666666667,0.00424,1.0,612.0,5.0,3.0,6.0,402.21547206,402.5,96.9,402.21547206,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,X,40250.0,SD,JL885-X-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0330143483958112,0.0079524922718185,0.0261554207256036,0.0171002309925919,0.0014118191574466,0.92842769190713,0.0035192754936208,0.0027156767112452,0.164343947054138,0.0019445565047074,1.0,612.0,5.0,3.0,6.0,402.21547206,402.5,96.9,402.21547206,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,X,40250.0,CV (%),JL885-X-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,25.6781118424292,36.0112857591783,41.3110783283199,25.2812403793493,31.6314971795364,145.880566897715,26.4408376680752,36.257365971232,34.7812969949217,45.8621817147981,1.0,612.0,5.0,3.0,6.0,402.21547206,402.5,96.9,402.21547206,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XI,37740.0,Average,JL885-XI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.17331,0.0579033333333333,0.482596666666667,0.23454,0.00214,0.0256633333333333,0.214713333333333,0.453636666666667,0.918243333333333,0.0267733333333333,1.0,573.0,4.0,1.0,5.0,377.16270821,377.4,64.6,377.16270821,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XI,37740.0,SD,JL885-XI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.90185516554232,0.0615037863333091,0.712765407012246,0.307075035618332,0.0008072793816269,0.0143651673618282,0.351402826017853,0.761023313988036,0.257186806297161,0.0379128531415579,1.0,573.0,4.0,1.0,5.0,377.16270821,377.4,64.6,377.16270821,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XI,37740.0,CV (%),JL885-XI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,162.093152324818,106.218040987812,147.693810638058,130.926509601063,37.7233355900447,55.9754540660926,163.661390078797,167.760538313636,28.0085677685829,141.606772192074,1.0,573.0,4.0,1.0,5.0,377.16270821,377.4,64.6,377.16270821,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XII,32540.0,Average,JL885-XII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0826033333333333,0.0196866666666667,0.0333733333333333,0.0562833333333333,0.0048266666666666,0.016,0.0164533333333333,0.01778,0.09955,0.00578,1.0,549.0,2.0,1.0,2.0,325.17902698,325.4,56.4,325.17902698,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XII,32540.0,SD,JL885-XII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0154749356487623,0.0135646059040922,0.0158686997997105,0.0147076590024835,0.0030325951482737,0.0065876778913362,0.0045830593857524,0.0084595744573825,0.0205660180880986,0.0026062808751168,1.0,549.0,2.0,1.0,2.0,325.17902698,325.4,56.4,325.17902698,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XII,32540.0,CV (%),JL885-XII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,18.7340329067781,68.9025020526186,47.549040550471,26.1314640257332,62.8300099780466,41.1729868208514,27.8548990219961,47.5791589279111,20.6589835139112,45.0913646213993,1.0,549.0,2.0,1.0,2.0,325.17902698,325.4,56.4,325.17902698,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XIII,47950.0,Average,JL885-XIII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0869866666666667,0.01916,0.0511166666666667,0.0979066666666667,0.0038633333333333,0.0315233333333333,0.0246866666666667,0.0288433333333333,0.127886666666667,0.0043966666666666,1.0,947.0,6.0,0.0,5.0,479.14025869,479.5,102.0,479.14025869,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XIII,47950.0,SD,JL885-XIII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0494838320397009,0.007330184172311,0.0404966039728436,0.0202751111793088,0.0018356833423369,0.0350408295183395,0.0267388113672492,0.0366525433405832,0.0289438807580002,0.000450037035513,1.0,947.0,6.0,0.0,5.0,479.14025869,479.5,102.0,479.14025869,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
Run 1,JL885,7323.132,XIII,47950.0,CV (%),JL885-XIII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,56.8866861277984,38.2577462020412,79.2238747430914,20.7086114455694,47.5155308629062,111.158389082181,108.312765462797,127.074575316942,22.632445987072,10.2358688896059,1.0,947.0,6.0,0.0,5.0,479.14025869,479.5,102.0,479.14025869,Ligilactobacillus salivarius,36615.662,0.114,31.159,4.914,-0.386,0.04,0.009,0.062,0.071,0.052,0.074,0.012,0.077,0.065,0.086,0.012,0.099,0.037,0.025,0.031,0.062,0.062,0.062,0.006,0.056
